Date,Price
2024-01-01 00:00:00 UTC,0.22278673250184422
2024-01-02 00:00:00 UTC,0.23910305358323677
2024-01-03 00:00:00 UTC,0.22705544796450125
2024-01-04 00:00:00 UTC,0.20483818057206757
2024-01-05 00:00:00 UTC,0.20750572961622424
2024-01-06 00:00:00 UTC,0.19678773813487568
2024-01-07 00:00:00 UTC,0.18941417733318291
2024-01-08 00:00:00 UTC,0.17751971818042703
2024-01-09 00:00:00 UTC,0.1947791271721748
2024-01-10 00:00:00 UTC,0.18536475175794312
2024-01-11 00:00:00 UTC,0.19950071926690677
2024-01-12 00:00:00 UTC,0.2023257470734689
2024-01-13 00:00:00 UTC,0.1866250756735633
2024-01-14 00:00:00 UTC,0.18945861503888886
2024-01-15 00:00:00 UTC,0.1835354054517544
2024-01-16 00:00:00 UTC,0.18791517478010664
2024-01-17 00:00:00 UTC,0.19620299248897202
2024-01-18 00:00:00 UTC,0.1905139035456203
2024-01-19 00:00:00 UTC,0.1786705919588248
2024-01-20 00:00:00 UTC,0.17267190835211543
2024-01-21 00:00:00 UTC,0.17186212601384152
2024-01-22 00:00:00 UTC,0.17010551030190535
2024-01-23 00:00:00 UTC,0.16120084346815203
2024-01-24 00:00:00 UTC,0.1598150337665196
2024-01-25 00:00:00 UTC,0.1631546131077545
2024-01-26 00:00:00 UTC,0.16108091387875473
2024-01-27 00:00:00 UTC,0.16645612851479377
2024-01-28 00:00:00 UTC,0.16755244992761115
2024-01-29 00:00:00 UTC,0.16402932868994644
2024-01-30 00:00:00 UTC,0.16894290507435303
2024-01-31 00:00:00 UTC,0.16430270222488386
2024-02-01 00:00:00 UTC,0.15921257307585948
2024-02-02 00:00:00 UTC,0.15871384120369808
2024-02-03 00:00:00 UTC,0.16087364912731014
2024-02-04 00:00:00 UTC,0.16542266043682347
2024-02-05 00:00:00 UTC,0.1589649444878191
2024-02-06 00:00:00 UTC,0.15978533169732484
2024-02-07 00:00:00 UTC,0.1620097048042469
2024-02-08 00:00:00 UTC,0.16810519280129518
2024-02-09 00:00:00 UTC,0.1688859423611455
2024-02-10 00:00:00 UTC,0.17481581294368395
2024-02-11 00:00:00 UTC,0.17501165326654972
