Date,Price
2024-04-07 00:00:00 UTC,585.3939720444681
2024-04-08 00:00:00 UTC,584.2989455387399
2024-04-09 00:00:00 UTC,587.4568516935112
2024-04-10 00:00:00 UTC,581.1647037421283
2024-04-11 00:00:00 UTC,609.123248
2024-04-12 00:00:00 UTC,605.5067164919742
2024-04-13 00:00:00 UTC,596.6581334690918
2024-04-14 00:00:00 UTC,557.2794114511632
2024-04-15 00:00:00 UTC,567.9021769
2024-04-16 00:00:00 UTC,553.3017633641251
2024-04-17 00:00:00 UTC,536.8348802946696
2024-04-18 00:00:00 UTC,535.0175176971552
2024-04-19 00:00:00 UTC,551.5807533445236
2024-04-20 00:00:00 UTC,556.7663487174977
2024-04-21 00:00:00 UTC,570.6183474282204
2024-04-22 00:00:00 UTC,578.8970832148715
2024-04-23 00:00:00 UTC,605.2562833353201
2024-04-24 00:00:00 UTC,606.9990457775368
2024-04-25 00:00:00 UTC,607.5531188061954
2024-04-26 00:00:00 UTC,614.4011068572441
2024-04-27 00:00:00 UTC,597.8836087058611
2024-04-28 00:00:00 UTC,596.3986208196151
2024-04-29 00:00:00 UTC,599.5751191835121
2024-04-30 00:00:00 UTC,593.2491133866707
2024-05-01 00:00:00 UTC,578.1898622510048
2024-05-02 00:00:00 UTC,562.2202212
2024-05-03 00:00:00 UTC,560.7053414580814
2024-05-04 00:00:00 UTC,586.4329441429846
2024-05-05 00:00:00 UTC,585.7091919899577
2024-05-06 00:00:00 UTC,591.5696864234413
2024-05-07 00:00:00 UTC,587.9975276703907
2024-05-08 00:00:00 UTC,577.8207580787184
2024-05-09 00:00:00 UTC,588.6001816817056
2024-05-10 00:00:00 UTC,596.3634049227411
2024-05-11 00:00:00 UTC,585.6320949
2024-05-12 00:00:00 UTC,591.5322705643867
2024-05-13 00:00:00 UTC,594.0478928219344
2024-05-14 00:00:00 UTC,591.4430302446636
2024-05-15 00:00:00 UTC,566.6540797108654
2024-05-16 00:00:00 UTC,582.2776668543061
2024-05-17 00:00:00 UTC,569.1833921144822
2024-05-18 00:00:00 UTC,581.3528348007209
2024-05-19 00:00:00 UTC,579.6733289621226
2024-05-20 00:00:00 UTC,574.2318739013161
2024-05-21 00:00:00 UTC,600.7777660119472
2024-05-22 00:00:00 UTC,618.8192565287056
2024-05-23 00:00:00 UTC,614.7193778227489
2024-05-24 00:00:00 UTC,598.7991409330791
2024-05-25 00:00:00 UTC,600.0237430352892
2024-05-26 00:00:00 UTC,602.1852898
2024-05-27 00:00:00 UTC,600.0099567532791
2024-05-28 00:00:00 UTC,603.7379863160476
2024-05-29 00:00:00 UTC,601.0271998
2024-05-30 00:00:00 UTC,595.1906949308271
2024-05-31 00:00:00 UTC,595.0819435647909
2024-06-01 00:00:00 UTC,593.7073159967216
2024-06-02 00:00:00 UTC,600.9239789843393
2024-06-03 00:00:00 UTC,602.9471398632894
2024-06-04 00:00:00 UTC,626.5645549
2024-06-05 00:00:00 UTC,686.5106675772284
2024-06-06 00:00:00 UTC,699.924112
2024-06-07 00:00:00 UTC,710.0434830589062
2024-06-08 00:00:00 UTC,683.3383279797964
2024-06-09 00:00:00 UTC,682.7827497468624
2024-06-10 00:00:00 UTC,673.4953051
2024-06-11 00:00:00 UTC,624.1111865882733
2024-06-12 00:00:00 UTC,601.6892499687187
2024-06-13 00:00:00 UTC,618.8387734028372
2024-06-14 00:00:00 UTC,599.1566520664575
2024-06-15 00:00:00 UTC,603.0538175934126
2024-06-16 00:00:00 UTC,607.8065562169128
2024-06-17 00:00:00 UTC,609.8330309332431
2024-06-18 00:00:00 UTC,603.9317705958817
2024-06-19 00:00:00 UTC,588.3547299332587
2024-06-20 00:00:00 UTC,598.1823995707931
2024-06-21 00:00:00 UTC,586.9059353494202
2024-06-22 00:00:00 UTC,585.8611030285144
2024-06-23 00:00:00 UTC,590.5596486180493
2024-06-24 00:00:00 UTC,577.1123058
2024-06-25 00:00:00 UTC,568.2866257920481
2024-06-26 00:00:00 UTC,578.1017031
2024-06-27 00:00:00 UTC,571.9653901943021
2024-06-28 00:00:00 UTC,580.4848098316352
2024-06-29 00:00:00 UTC,566.7791835235641
2024-06-30 00:00:00 UTC,569.0379792
2024-07-01 00:00:00 UTC,581.7785946481981
2024-07-02 00:00:00 UTC,576.4582104446572
2024-07-03 00:00:00 UTC,579.0244502710267
2024-07-04 00:00:00 UTC,556.9797154228937
2024-07-05 00:00:00 UTC,513.9453755496933
2024-07-06 00:00:00 UTC,498.62196780135304
2024-07-07 00:00:00 UTC,527.4566371635227
2024-07-08 00:00:00 UTC,489.8966088738004
2024-07-09 00:00:00 UTC,510.23246278627056
2024-07-10 00:00:00 UTC,516.6700504533386
2024-07-11 00:00:00 UTC,524.2934683955484
2024-07-12 00:00:00 UTC,525.4243568486237
2024-07-13 00:00:00 UTC,533.7969359
2024-07-14 00:00:00 UTC,531.8300862413389
2024-07-15 00:00:00 UTC,544.9923777318921
2024-07-16 00:00:00 UTC,586.5021629410871
2024-07-17 00:00:00 UTC,577.0733320025251
2024-07-18 00:00:00 UTC,568.6629868188512
2024-07-19 00:00:00 UTC,571.9732791484945
2024-07-20 00:00:00 UTC,593.6286687768509
2024-07-21 00:00:00 UTC,593.7583912963933
2024-07-22 00:00:00 UTC,601.817244
2024-07-23 00:00:00 UTC,589.2926472
2024-07-24 00:00:00 UTC,582.4529136231971
2024-07-25 00:00:00 UTC,574.4106472326896
2024-07-26 00:00:00 UTC,570.9283836332269
2024-07-27 00:00:00 UTC,581.0688197159623
2024-07-28 00:00:00 UTC,582.1631652390556
2024-07-29 00:00:00 UTC,584.4214798073752
2024-07-30 00:00:00 UTC,574.7212730893208
2024-07-31 00:00:00 UTC,585.8203686347002
2024-08-01 00:00:00 UTC,576.7235905020976
2024-08-02 00:00:00 UTC,575.3955117876043
2024-08-03 00:00:00 UTC,542.9536431671482
2024-08-04 00:00:00 UTC,529.8247632
2024-08-05 00:00:00 UTC,495.9642974
2024-08-06 00:00:00 UTC,464.9172230655701
2024-08-07 00:00:00 UTC,483.58147031545303
2024-08-08 00:00:00 UTC,474.91517548175267
2024-08-09 00:00:00 UTC,517.0200212361478
2024-08-10 00:00:00 UTC,508.50598966236623
2024-08-11 00:00:00 UTC,523.4081972371441
2024-08-12 00:00:00 UTC,503.4723056454186
2024-08-13 00:00:00 UTC,518.7522169712583
2024-08-14 00:00:00 UTC,523.5534548294074
2024-08-15 00:00:00 UTC,523.8422624962476
2024-08-16 00:00:00 UTC,519.9897914144176
2024-08-17 00:00:00 UTC,519.7178383319489
2024-08-18 00:00:00 UTC,542.0283725
2024-08-19 00:00:00 UTC,530.6035820721123
2024-08-20 00:00:00 UTC,561.3466933045529
2024-08-21 00:00:00 UTC,569.5129223388254
2024-08-22 00:00:00 UTC,569.5545076353214
2024-08-23 00:00:00 UTC,583.7567536762228
2024-08-24 00:00:00 UTC,590.4688964429359
2024-08-25 00:00:00 UTC,580.9115618477243
2024-08-26 00:00:00 UTC,573.1076363
2024-08-27 00:00:00 UTC,548.8530122031234
2024-08-28 00:00:00 UTC,534.6723254250207
2024-08-29 00:00:00 UTC,536.5579977474256
2024-08-30 00:00:00 UTC,536.8036844570744
2024-08-31 00:00:00 UTC,535.4547657229192
2024-09-01 00:00:00 UTC,532.7142189592856
2024-09-02 00:00:00 UTC,512.8645441575117
2024-09-03 00:00:00 UTC,526.1346608462134
2024-09-04 00:00:00 UTC,518.9769919279926
2024-09-05 00:00:00 UTC,508.0001826075747
2024-09-06 00:00:00 UTC,502.3364802943831
2024-09-07 00:00:00 UTC,486.61133722783063
2024-09-08 00:00:00 UTC,493.1697725825615
2024-09-09 00:00:00 UTC,502.47327648981104
2024-09-10 00:00:00 UTC,519.0381441947187
2024-09-11 00:00:00 UTC,517.3715262
2024-09-12 00:00:00 UTC,530.7261556082223
2024-09-13 00:00:00 UTC,543.9941131094093
2024-09-14 00:00:00 UTC,557.3001014335761
2024-09-15 00:00:00 UTC,553.4601547683208
2024-09-16 00:00:00 UTC,553.5317684437828
2024-09-17 00:00:00 UTC,534.0307828642058
2024-09-18 00:00:00 UTC,545.8591557817873
2024-09-19 00:00:00 UTC,559.2622033756663
2024-09-20 00:00:00 UTC,565.7226434773531
2024-09-21 00:00:00 UTC,568.1419699696063
2024-09-22 00:00:00 UTC,589.1278971088337
2024-09-23 00:00:00 UTC,588.0008491467103
2024-09-24 00:00:00 UTC,604.2907205092504
2024-09-25 00:00:00 UTC,606.3196193639224
2024-09-26 00:00:00 UTC,587.4528459687532
2024-09-27 00:00:00 UTC,596.6500568684918
2024-09-28 00:00:00 UTC,608.5326765533662
2024-09-29 00:00:00 UTC,601.8844621885047
2024-09-30 00:00:00 UTC,596.6124622623387
2024-10-01 00:00:00 UTC,566.6132996895035
2024-10-02 00:00:00 UTC,547.6662085850359
2024-10-03 00:00:00 UTC,542.1361610816159
2024-10-04 00:00:00 UTC,543.9268634322848
2024-10-05 00:00:00 UTC,555.7319512863536
2024-10-06 00:00:00 UTC,563.0576257615133
2024-10-07 00:00:00 UTC,570.3887106812168
2024-10-08 00:00:00 UTC,564.5530144089458
2024-10-09 00:00:00 UTC,580.5834563804233
2024-10-10 00:00:00 UTC,570.4233445375069
2024-10-11 00:00:00 UTC,562.2876092184791
2024-10-12 00:00:00 UTC,572.6973782181188
2024-10-13 00:00:00 UTC,576.4218063678553
2024-10-14 00:00:00 UTC,572.0464555145396
2024-10-15 00:00:00 UTC,588.7145782741194
2024-10-16 00:00:00 UTC,593.7859585166118
2024-10-17 00:00:00 UTC,600.7171299370192
2024-10-18 00:00:00 UTC,592.0656203
2024-10-19 00:00:00 UTC,599.7937020052995
2024-10-20 00:00:00 UTC,598.0584515713127
2024-10-21 00:00:00 UTC,604.7364465668796
2024-10-22 00:00:00 UTC,598.8441916110455
2024-10-23 00:00:00 UTC,593.2537357882547
2024-10-24 00:00:00 UTC,584.5160075603742
2024-10-25 00:00:00 UTC,594.3258932
2024-10-26 00:00:00 UTC,573.5027977179195
2024-10-27 00:00:00 UTC,582.7002844268627
2024-10-28 00:00:00 UTC,588.3466587883522
2024-10-29 00:00:00 UTC,600.2951565105121
2024-10-30 00:00:00 UTC,605.9923660648295
2024-10-31 00:00:00 UTC,595.7628311131087
2024-11-01 00:00:00 UTC,575.5827350716986
2024-11-02 00:00:00 UTC,572.9178309294414
2024-11-03 00:00:00 UTC,568.1788705867822
2024-11-04 00:00:00 UTC,557.9719388092819
2024-11-05 00:00:00 UTC,552.0002698236904
2024-11-06 00:00:00 UTC,563.1815855751432
2024-11-07 00:00:00 UTC,591.1691503275006
2024-11-08 00:00:00 UTC,598.6118114741502
2024-11-09 00:00:00 UTC,598.0540120171064
2024-11-10 00:00:00 UTC,623.0345147169824
2024-11-11 00:00:00 UTC,628.4982208915301
2024-11-12 00:00:00 UTC,655.0019202
2024-11-13 00:00:00 UTC,629.1405449090754
2024-11-14 00:00:00 UTC,620.6711241408003
2024-11-15 00:00:00 UTC,620.7149581494238
2024-11-16 00:00:00 UTC,618.5720978479429
2024-11-17 00:00:00 UTC,622.5200094288792
2024-11-18 00:00:00 UTC,617.8473040647104
2024-11-19 00:00:00 UTC,619.6636009849202
2024-11-20 00:00:00 UTC,615.9180341474424
2024-11-21 00:00:00 UTC,607.2954246379498
2024-11-22 00:00:00 UTC,623.5047261063257
2024-11-23 00:00:00 UTC,633.0202588832259
2024-11-24 00:00:00 UTC,651.5324156029599
2024-11-25 00:00:00 UTC,661.6867306484445
2024-11-26 00:00:00 UTC,635.2624284539559
2024-11-27 00:00:00 UTC,613.7254260217858
2024-11-28 00:00:00 UTC,645.1514917318507
2024-11-29 00:00:00 UTC,654.5913158519834
2024-11-30 00:00:00 UTC,654.7716848
2024-12-01 00:00:00 UTC,655.0341088639733
2024-12-02 00:00:00 UTC,655.7348886381908
2024-12-03 00:00:00 UTC,647.1199397363577
2024-12-04 00:00:00 UTC,740.0349367441655
2024-12-05 00:00:00 UTC,736.4426842404933
2024-12-06 00:00:00 UTC,719.7623500626481
2024-12-07 00:00:00 UTC,732.5424290130477
2024-12-08 00:00:00 UTC,750.2454938747231
2024-12-09 00:00:00 UTC,745.3758374040211
2024-12-10 00:00:00 UTC,688.0073673187646
2024-12-11 00:00:00 UTC,675.4213801221093
2024-12-12 00:00:00 UTC,710.6900184753106
2024-12-13 00:00:00 UTC,705.6789649754452
2024-12-14 00:00:00 UTC,726.7722307
2024-12-15 00:00:00 UTC,715.4486038130365
2024-12-16 00:00:00 UTC,722.5581932063777
2024-12-17 00:00:00 UTC,720.6829341808788
2024-12-18 00:00:00 UTC,715.6520089733765
2024-12-19 00:00:00 UTC,687.6624331507581
2024-12-20 00:00:00 UTC,669.0228793928828
2024-12-21 00:00:00 UTC,677.8485768483023
2024-12-22 00:00:00 UTC,662.4248813776467
2024-12-23 00:00:00 UTC,648.5721398402843
2024-12-24 00:00:00 UTC,692.2861092311789
2024-12-25 00:00:00 UTC,697.9537563672064
2024-12-26 00:00:00 UTC,702.3466001659357
2024-12-27 00:00:00 UTC,687.5178696037362
2024-12-28 00:00:00 UTC,690.3639423450093
2024-12-29 00:00:00 UTC,720.5679127131004
2024-12-30 00:00:00 UTC,694.4826804506174
2024-12-31 00:00:00 UTC,703.1066174310417
2025-01-01 00:00:00 UTC,701.5723264012628
2025-01-02 00:00:00 UTC,705.8130365866023
2025-01-03 00:00:00 UTC,705.8312420795146
2025-01-04 00:00:00 UTC,713.0475655102006
2025-01-05 00:00:00 UTC,714.0857730267945
2025-01-06 00:00:00 UTC,709.3017578903202
2025-01-07 00:00:00 UTC,730.7109274996172
2025-01-08 00:00:00 UTC,696.8339974504797
2025-01-09 00:00:00 UTC,695.7266204397939
2025-01-10 00:00:00 UTC,686.2942166
2025-01-11 00:00:00 UTC,693.7427801750233
2025-01-12 00:00:00 UTC,696.7344557337125
2025-01-13 00:00:00 UTC,693.0584426939826
2025-01-14 00:00:00 UTC,688.3576507228246
2025-01-15 00:00:00 UTC,698.7434442
2025-01-16 00:00:00 UTC,714.7919481480744
2025-01-17 00:00:00 UTC,708.7829768816523
2025-01-18 00:00:00 UTC,721.1359383883954
2025-01-19 00:00:00 UTC,709.8485789
2025-01-20 00:00:00 UTC,682.3495705
2025-01-21 00:00:00 UTC,677.2617301582343
2025-01-22 00:00:00 UTC,693.0634731671475
2025-01-23 00:00:00 UTC,694.4219334575758
2025-01-24 00:00:00 UTC,689.6926515818565
2025-01-25 00:00:00 UTC,680.331261
2025-01-26 00:00:00 UTC,686.4624751742597
2025-01-27 00:00:00 UTC,664.4667087887276
2025-01-28 00:00:00 UTC,679.6778451363223
2025-01-29 00:00:00 UTC,661.6311598715406
2025-01-30 00:00:00 UTC,667.7459525
2025-01-31 00:00:00 UTC,676.9452959901981
2025-02-01 00:00:00 UTC,677.1124207686067
2025-02-02 00:00:00 UTC,654.2171434
2025-02-03 00:00:00 UTC,616.6428289864358
2025-02-04 00:00:00 UTC,616.4068055452193
2025-02-05 00:00:00 UTC,573.6042069760077
2025-02-06 00:00:00 UTC,569.5181048818762
2025-02-07 00:00:00 UTC,572.2112608064776
2025-02-08 00:00:00 UTC,578.4992668082035
2025-02-09 00:00:00 UTC,614.7094865407944
2025-02-10 00:00:00 UTC,617.2838550746773
2025-02-11 00:00:00 UTC,617.6277634766806
2025-02-12 00:00:00 UTC,643.3741162
2025-02-13 00:00:00 UTC,698.0715219546765
2025-02-14 00:00:00 UTC,669.9136528267184
2025-02-15 00:00:00 UTC,657.410706
2025-02-16 00:00:00 UTC,661.9679162628277
2025-02-17 00:00:00 UTC,674.7322746333247
2025-02-18 00:00:00 UTC,667.1818129347955
2025-02-19 00:00:00 UTC,647.7337603591404
2025-02-20 00:00:00 UTC,651.2699602601128
2025-02-21 00:00:00 UTC,657.2357183731672
2025-02-22 00:00:00 UTC,646.8031724730836
2025-02-23 00:00:00 UTC,668.7854726
2025-02-24 00:00:00 UTC,658.3040708334223
2025-02-25 00:00:00 UTC,611.6538008061765
2025-02-26 00:00:00 UTC,623.4306753
2025-02-27 00:00:00 UTC,610.3578616799338
2025-02-28 00:00:00 UTC,605.3106534011248
2025-03-01 00:00:00 UTC,587.5469266891337
2025-03-02 00:00:00 UTC,608.2885669828928
2025-03-03 00:00:00 UTC,623.6422270366194
2025-03-04 00:00:00 UTC,574.3332822956445
2025-03-05 00:00:00 UTC,583.1532087181396
2025-03-06 00:00:00 UTC,597.8485494
2025-03-07 00:00:00 UTC,595.9383138170398
2025-03-08 00:00:00 UTC,594.5528006856207
2025-03-09 00:00:00 UTC,593.0806975943264
2025-03-10 00:00:00 UTC,554.7300039388367
2025-03-11 00:00:00 UTC,532.5658810549988
2025-03-12 00:00:00 UTC,552.6254279577566
2025-03-13 00:00:00 UTC,570.7207702766447
2025-03-14 00:00:00 UTC,578.7156213732173
2025-03-15 00:00:00 UTC,586.9702499764328
2025-03-16 00:00:00 UTC,618.7666348359702
2025-03-17 00:00:00 UTC,602.0153495286127
2025-03-18 00:00:00 UTC,630.4469540119447
2025-03-19 00:00:00 UTC,628.6214098323479
2025-03-20 00:00:00 UTC,619.5659214134856
2025-03-21 00:00:00 UTC,630.2183910262637
2025-03-22 00:00:00 UTC,634.6156759206938
2025-03-23 00:00:00 UTC,626.1359464582463
2025-03-24 00:00:00 UTC,622.8085689
2025-03-25 00:00:00 UTC,635.8154787603806
2025-03-26 00:00:00 UTC,630.3112214019164
2025-03-27 00:00:00 UTC,617.8855000907927
2025-03-28 00:00:00 UTC,637.6132125269871
2025-03-29 00:00:00 UTC,619.5224559274657
2025-03-30 00:00:00 UTC,604.0434442333641
2025-03-31 00:00:00 UTC,601.4706478405623
2025-04-01 00:00:00 UTC,605.5030118
2025-04-02 00:00:00 UTC,611.0283776490112
2025-04-03 00:00:00 UTC,589.8692678191657
2025-04-04 00:00:00 UTC,592.4642522121785
2025-04-05 00:00:00 UTC,597.7592047746326
2025-04-06 00:00:00 UTC,594.0888077893536
2025-04-07 00:00:00 UTC,554.4379559214581
2025-04-08 00:00:00 UTC,554.1601019762941
2025-04-09 00:00:00 UTC,553.3962669418149
2025-04-10 00:00:00 UTC,582.2597810033054
2025-04-11 00:00:00 UTC,577.2921769307156
2025-04-12 00:00:00 UTC,586.1297244063287
2025-04-13 00:00:00 UTC,596.9496743252538
2025-04-14 00:00:00 UTC,583.6441112439634
2025-04-15 00:00:00 UTC,584.5130373558429
2025-04-16 00:00:00 UTC,579.7117342988385
2025-04-17 00:00:00 UTC,582.9884895445316
2025-04-18 00:00:00 UTC,590.1449424870344
2025-04-19 00:00:00 UTC,591.7558249048697
2025-04-20 00:00:00 UTC,592.1191922418601
2025-04-21 00:00:00 UTC,592.9015532596577
2025-04-22 00:00:00 UTC,596.7427215
2025-04-23 00:00:00 UTC,617.6497009116878
2025-04-24 00:00:00 UTC,606.1742820090113
2025-04-25 00:00:00 UTC,602.1970676660677
2025-04-26 00:00:00 UTC,600.1913883958081
2025-04-27 00:00:00 UTC,607.8085377229048
2025-04-28 00:00:00 UTC,603.5371460135477
2025-04-29 00:00:00 UTC,606.1285517158251
2025-04-30 00:00:00 UTC,600.5889575399475
2025-05-01 00:00:00 UTC,599.6302002732988
2025-05-02 00:00:00 UTC,599.5796914410877
2025-05-03 00:00:00 UTC,601.3244678537958
2025-05-04 00:00:00 UTC,599.2468842902798
2025-05-05 00:00:00 UTC,585.8899216562841
2025-05-06 00:00:00 UTC,597.9661578698278
2025-05-07 00:00:00 UTC,603.0175211984405
2025-05-08 00:00:00 UTC,603.1443692
2025-05-09 00:00:00 UTC,628.2798237375861
2025-05-10 00:00:00 UTC,666.6606824091106
2025-05-11 00:00:00 UTC,662.3379085253329
2025-05-12 00:00:00 UTC,650.8664613901699
2025-05-13 00:00:00 UTC,660.9533536861077
2025-05-14 00:00:00 UTC,666.2402578411695
2025-05-15 00:00:00 UTC,651.6490150180347
2025-05-16 00:00:00 UTC,651.1362648113163
2025-05-17 00:00:00 UTC,647.3412018782846
2025-05-18 00:00:00 UTC,639.5979769763185
2025-05-19 00:00:00 UTC,649.3806686821907
2025-05-20 00:00:00 UTC,651.0389804540937
2025-05-21 00:00:00 UTC,650.951301
2025-05-22 00:00:00 UTC,674.7138326551593
2025-05-23 00:00:00 UTC,686.0302393255067
2025-05-24 00:00:00 UTC,655.3681110510369
2025-05-25 00:00:00 UTC,667.9647953294073
2025-05-26 00:00:00 UTC,670.0121393931087
2025-05-27 00:00:00 UTC,673.7837605333261
2025-05-28 00:00:00 UTC,687.4363026293119
2025-05-29 00:00:00 UTC,687.6310593
2025-05-30 00:00:00 UTC,675.4110812815895
2025-05-31 00:00:00 UTC,656.2031380761879
2025-06-01 00:00:00 UTC,658.5726942750157
2025-06-02 00:00:00 UTC,661.3452261434389
2025-06-03 00:00:00 UTC,666.0561104906627
2025-06-04 00:00:00 UTC,661.173325
2025-06-05 00:00:00 UTC,663.7033854
2025-06-06 00:00:00 UTC,634.1479715861758
2025-06-07 00:00:00 UTC,643.7566841456504
2025-06-08 00:00:00 UTC,650.7937997932994
2025-06-09 00:00:00 UTC,652.2744285
2025-06-10 00:00:00 UTC,666.3374143222443
2025-06-11 00:00:00 UTC,673.4760595844963
2025-06-12 00:00:00 UTC,667.7388930109494
2025-06-13 00:00:00 UTC,656.4804964003403
2025-06-14 00:00:00 UTC,654.9095462616511
2025-06-15 00:00:00 UTC,645.8086677048335
2025-06-16 00:00:00 UTC,648.2042600997396
2025-06-17 00:00:00 UTC,651.4813571171453
2025-06-18 00:00:00 UTC,648.7994705
2025-06-19 00:00:00 UTC,643.7728727892951
2025-06-20 00:00:00 UTC,644.3626647131019
2025-06-21 00:00:00 UTC,641.4660754156638
2025-06-22 00:00:00 UTC,626.5687672231079
2025-06-23 00:00:00 UTC,615.9200839908369
2025-06-24 00:00:00 UTC,640.2543180324582
2025-06-25 00:00:00 UTC,643.4133640920619
2025-06-26 00:00:00 UTC,645.8665732235779
2025-06-27 00:00:00 UTC,642.4572030728536
2025-06-28 00:00:00 UTC,645.9995550778237
2025-06-29 00:00:00 UTC,648.7668052
2025-06-30 00:00:00 UTC,655.0764136195659
2025-07-01 00:00:00 UTC,657.0109566115938
2025-07-02 00:00:00 UTC,646.1777891600059
2025-07-03 00:00:00 UTC,660.0254823640146
2025-07-04 00:00:00 UTC,663.0154690088326
2025-07-05 00:00:00 UTC,653.1616270479346
2025-07-06 00:00:00 UTC,655.9253698398683
2025-07-07 00:00:00 UTC,663.0185149322261
2025-07-08 00:00:00 UTC,661.2876967099644
2025-07-09 00:00:00 UTC,660.7042150664093
2025-07-10 00:00:00 UTC,669.2613994307441
2025-07-11 00:00:00 UTC,685.1054482111715
2025-07-12 00:00:00 UTC,689.8418420972016
2025-07-13 00:00:00 UTC,685.4703165458919
2025-07-14 00:00:00 UTC,692.0429275667424
2025-07-15 00:00:00 UTC,689.3152771073793
2025-07-16 00:00:00 UTC,689.8634273
